"new_ID","ID","Type","Param","sp_name_std","Start","End","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Duration","ShiftRate","UnitRate","Areakm2","LatExtentk","Eco","kingdom","phylum","class","family","Hemisphere","bvel","bvel_lat","bvel_lat2","bvel_lat_error","bvel_angle","bvel95","bvel95_lat","bvel95_lat_error","bvel95_angle","sensitivity","validation","calibration","Boyce","TSS","signoise","mismatch","mismatch_percent","mismatch_trend","match_direction","lag_overshoot","match_direction_class","mismatch95","mismatch95_percent","mismatch95_trend","match_direction95","lag_overshoot95","match_direction95_class"
"A7_P1 Oligia_versicolor 1973 2010 LAT LE","A7_P1","LAT","LE","Oligia_versicolor",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,5.0526,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.294135433950949,0.290256621721638,0.290256621721638,0.839873689951979,9.31519075265824,294.135433950949,0.290256621721638,0.313944008435222,9.31519075265824,92.3504263363755,0.631,0.639166666666667,0.998,0.639166666666667,0.345595564183269,4.76234337827836,94.2553017907288,180.969048374578,"match","overshoot","pospos",4.76234337827836,94.2553017907288,180.969048374578,"match","overshoot","pospos"
"A7_P1 Orthosia_miniosa 1973 2010 LAT LE","A7_P1","LAT","LE","Orthosia_miniosa",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,5,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.545867709749007,0.536428466470921,0.536428466470921,0.792147475556591,349.329363249461,545.867709749007,0.536428466470921,0.315025431848389,349.329363249461,89.0266241016427,0.637916666666667,0.649333333333333,0.998,0.649333333333333,0.677182573982209,4.46357153352908,89.2714306705816,169.615718274105,"match","overshoot","pospos",4.46357153352908,89.2714306705816,169.615718274105,"match","overshoot","pospos"
"A7_P1 Pabulatrix_pabulatricula 1973 2010 LAT LE","A7_P1","LAT","LE","Pabulatrix_pabulatricula",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0.0263,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.15417229372311,0.15416808331287,0.154168083312871,0.233466306143717,359.576554367018,154.17229372311,0.15416808331287,0.0615483415993081,359.576554367018,79.2402847731978,0.367833333333333,0.44275,0.977,0.44275,0.660344037901415,-0.12786808331287,-486.190430847415,-4.85898716588906,"match","lag","pospos",-0.12786808331287,-486.190430847415,-4.85898716588906,"match","lag","pospos"
"A7_P1 Pachycnemia_hippocastanaria 1973 2010 LAT LE","A7_P1","LAT","LE","Pachycnemia_hippocastanaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.237136384063904,-0.0723234279972773,-0.0723234279972783,0.798096484566745,252.242640114704,237.136384063904,-0.0723234279972773,0.322501315264854,252.242640114704,88.3833012008554,0.487666666666667,0.506583333333333,0.986,0.506583333333333,0.090619905482404,0.0723234279972773,Inf,2.74829026389654,"match","overshoot","negneg",0.0723234279972773,Inf,2.74829026389654,"match","overshoot","negneg"
"A7_P1 Paradarisa_consonaria 1973 2010 LAT LE","A7_P1","LAT","LE","Paradarisa_consonaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.518281733007149,0.512688618990636,0.512688618990636,0.487202053258477,8.42505710466081,518.281733007149,0.512688618990636,0.133889225623608,8.42505710466081,85.0259311432814,0.440083333333333,0.449,0.992,0.449,1.05231210657201,-0.512688618990636,-Inf,-19.4821675216442,"match","lag","pospos",-0.512688618990636,-Inf,-19.4821675216442,"match","lag","pospos"
"A7_P1 Parectropis_similaria 1973 2010 LAT LE","A7_P1","LAT","LE","Parectropis_similaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,2.3421,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.0442457008080329,-0.00571795868887919,-0.00571795868887919,0.262708460377673,97.4252125561861,44.2457008080329,-0.00571795868887919,0.0617405278838924,97.4252125561861,82.6137237300986,0.53825,0.549583333333333,0.997,0.549583333333333,0.0217654150942036,2.34781795868888,100.244138110622,89.2170824301774,"mismatch","misalignment","posneg",2.34781795868888,100.244138110622,89.2170824301774,"mismatch","misalignment","posneg"
"A7_P1 Philereme_transversata 1973 2010 LAT LE","A7_P1","LAT","LE","Philereme_transversata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.1579,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.202383198601005,0.189799473102207,0.189799473102207,0.665821548928037,20.3110047377016,202.383198601005,0.189799473102207,0.362084001229835,20.3110047377016,91.212764012572,0.62775,0.636333333333333,0.999,0.636333333333333,0.285060574275166,0.968100526897793,83.6083018307102,36.7878200221161,"match","overshoot","pospos",0.968100526897793,83.6083018307102,36.7878200221161,"match","overshoot","pospos"
"A7_P1 Photedes_morrisii 1973 2010 LAT LE","A7_P1","LAT","LE","Photedes_morrisii",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.127942489975126,0.0909536819934691,0.0909536819934688,0.0979072596157642,44.6922147268214,127.942489975126,0.0909536819934691,0.0251083642498885,44.6922147268214,79.6735276414786,0.420416666666667,0.5095,0.939,0.5095,0.928977915942247,-0.0909536819934691,-Inf,-3.45623991575183,"match","lag","pospos",-0.0909536819934691,-Inf,-3.45623991575183,"match","lag","pospos"
"A7_P1 Phragmataecia_castaneae 1973 2010 LAT LE","A7_P1","LAT","LE","Phragmataecia_castaneae",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.1579,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Cossidae","North hemisphere",0.649033844728069,0.643057113758135,0.643057113758135,0.520795428220162,7.7816133576799,649.033844728069,0.643057113758135,0.158867187357593,7.7816133576799,89.3139251990899,0.539666666666667,0.586,0.971,0.586,1.23475952151847,0.514842886241865,44.4635017049715,19.5640296771909,"match","overshoot","pospos",0.514842886241865,44.4635017049715,19.5640296771909,"match","overshoot","pospos"
"A7_P1 Phragmatiphila_nexa 1973 2010 LAT LE","A7_P1","LAT","LE","Phragmatiphila_nexa",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.3421,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.346841194273043,0.31048772029637,0.310487720296371,0.331424896893093,26.4675434540796,346.841194273043,0.31048772029637,0.0916370773079855,26.4675434540796,89.0657669111655,0.453083333333333,0.51125,0.893,0.51125,0.936826784007489,1.03161227970363,76.8655301172513,39.2012666287379,"match","overshoot","pospos",1.03161227970363,76.8655301172513,39.2012666287379,"match","overshoot","pospos"
"A7_P1 Plebejus_argyrognomon 1973 2010 LAT LE","A7_P1","LAT","LE","Plebejus_argyrognomon",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Lycaenidae","North hemisphere",0.211440402918494,0.207172724390654,0.207172724390654,0.356774593905691,348.468848293212,211.440402918494,0.207172724390654,0.118545167619675,348.468848293212,84.490604583696,0.537416666666667,0.5745,0.986,0.5745,0.580682391430085,-0.207172724390654,-Inf,-7.87256352684485,"match","lag","pospos",-0.207172724390654,-Inf,-7.87256352684485,"match","lag","pospos"
"A7_P1 Pseudoterpna_pruinata 1973 2010 LAT LE","A7_P1","LAT","LE","Pseudoterpna_pruinata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.0529517644215887,0.0313047816622514,0.0313047816622514,0.210002982058854,53.7581942851461,52.9517644215887,0.0313047816622514,0.0937428683003889,53.7581942851461,94.6003201725282,0.747416666666667,0.7535,0.998,0.7535,0.149068272056623,-0.0313047816622514,-Inf,-1.18958170316555,"match","lag","pospos",-0.0313047816622514,-Inf,-1.18958170316555,"match","lag","pospos"
"A7_P1 Ptilophora_plumigera 1973 2010 LAT LE","A7_P1","LAT","LE","Ptilophora_plumigera",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Notodontidae","North hemisphere",0.0412679318295982,0.0412519600687718,0.0412519600687717,0.548196062651146,1.594122475727,41.2679318295982,0.0412519600687718,0.203247911385491,1.594122475727,89.0535513895015,0.543166666666667,0.56675,0.905,0.56675,0.0752503764242159,-0.0412519600687718,-Inf,-1.56757448261333,"match","lag","pospos",-0.0412519600687718,-Inf,-1.56757448261333,"match","lag","pospos"
"A7_P1 Pyrgus_armoricanus 1973 2010 LAT LE","A7_P1","LAT","LE","Pyrgus_armoricanus",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Hesperiidae","North hemisphere",0.473314077519228,0.445323155676442,0.445323155676442,0.694084546737456,19.8032008424426,473.314077519228,0.445323155676442,0.258525037303129,19.8032008424426,90.910986771266,0.531833333333333,0.54175,0.906,0.54175,0.64159785399298,-0.445323155676442,-Inf,-16.9222799157048,"match","lag","pospos",-0.445323155676442,-Inf,-16.9222799157048,"match","lag","pospos"
"A7_P1 Rheumaptera_cervinalis 1973 2010 LAT LE","A7_P1","LAT","LE","Rheumaptera_cervinalis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,3.6842,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.0606657999596367,0.0599050991817582,0.0599050991817582,0.645663374707475,350.917038950513,60.6657999596367,0.0599050991817582,0.207213700219454,350.917038950513,81.9117009067935,0.540666666666667,0.560583333333333,0.986,0.560583333333333,0.0927806989344856,3.62429490081824,98.373999805066,137.723206231093,"match","overshoot","pospos",3.62429490081824,98.373999805066,137.723206231093,"match","overshoot","pospos"
"A7_P1 Schrankia_taenialis 1973 2010 LAT LE","A7_P1","LAT","LE","Schrankia_taenialis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.131169235267844,-0.13095211266146,-0.13095211266146,0.395098339050056,176.702885086195,131.169235267844,-0.13095211266146,0.100140497160637,176.702885086195,87.9035218317359,0.677416666666667,0.70425,0.96,0.70425,0.331441820222052,0.13095211266146,Inf,4.97618028113548,"match","overshoot","negneg",0.13095211266146,Inf,4.97618028113548,"match","overshoot","negneg"
"A7_P1 Scolitantides_orion 1973 2010 LAT LE","A7_P1","LAT","LE","Scolitantides_orion",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Lycaenidae","North hemisphere",0.303110242475892,0.298449986212705,0.298449986212705,0.736668415665981,10.0600521245665,303.110242475892,0.298449986212705,0.31511629233996,10.0600521245665,86.8462279602126,0.592083333333333,0.611583333333333,0.932,0.611583333333333,0.405134766016666,-0.298449986212705,-Inf,-11.3410994760828,"match","lag","pospos",-0.298449986212705,-Inf,-11.3410994760828,"match","lag","pospos"
"A7_P1 Scopula_marginepunctata 1973 2010 LAT LE","A7_P1","LAT","LE","Scopula_marginepunctata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.362658436227352,0.362658061636577,0.362658061636577,0.543179095830653,359.917649296341,362.658436227352,0.362658061636577,0.150572168580866,359.917649296341,85.5993083003953,0.495,0.506,0.989,0.506,0.667658355080813,-0.362658061636577,-Inf,-13.7810063421899,"match","lag","pospos",-0.362658061636577,-Inf,-13.7810063421899,"match","lag","pospos"
"A7_P1 Scopula_rubiginata 1973 2010 LAT LE","A7_P1","LAT","LE","Scopula_rubiginata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2895,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.723173099086801,0.722258485333326,0.722258485333326,0.577007677366404,2.88191485266068,723.173099086801,0.722258485333326,0.16189664220665,2.88191485266068,79.1088996865204,0.495833333333333,0.505083333333333,0.998,0.505083333333333,1.25173115309294,0.567241514666674,43.9892605402617,21.5551775573336,"match","overshoot","pospos",0.567241514666674,43.9892605402617,21.5551775573336,"match","overshoot","pospos"
"A7_P1 Scopula_virgulata 1973 2010 LAT LE","A7_P1","LAT","LE","Scopula_virgulata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.330636145458286,0.301345842535285,0.301345842535285,0.378392802120273,24.2987466898568,330.636145458286,0.301345842535285,0.104037425350249,24.2987466898568,90.8288060387266,0.46725,0.507833333333333,0.942,0.507833333333333,0.796383654357943,-0.301345842535285,-Inf,-11.4511420163408,"match","lag","pospos",-0.301345842535285,-Inf,-11.4511420163408,"match","lag","pospos"
"A7_P1 Thaumetopoea_pinivora 1973 2010 LAT LE","A7_P1","LAT","LE","Thaumetopoea_pinivora",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,2.8684,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Notodontidae","North hemisphere",0.986321493567356,0.966821688676457,0.966821688676457,0.69873905720858,11.4119965263006,986.321493567356,0.966821688676457,0.223104508996614,11.4119965263006,87.8534821978563,0.562416666666667,0.676416666666667,0.956,0.676416666666667,1.38366630389727,1.90157831132354,66.2940423693886,72.2599758302946,"match","overshoot","pospos",1.90157831132354,66.2940423693886,72.2599758302946,"match","overshoot","pospos"
"A7_P1 Watsonalla_cultraria 1973 2010 LAT LE","A7_P1","LAT","LE","Watsonalla_cultraria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Drepanidae","North hemisphere",0.175153308614621,0.0718792487047726,0.0718792487047737,0.585052679864915,294.228648463783,175.153308614621,0.0718792487047726,0.181647923704368,294.228648463783,87.3858537565844,0.59375,0.601166666666667,0.992,0.601166666666667,0.122859446984106,-0.0718792487047726,-Inf,-2.73141145078136,"match","lag","pospos",-0.0718792487047726,-Inf,-2.73141145078136,"match","lag","pospos"
"A7_P1 Xestia_ashworthii 1973 2010 LAT LE","A7_P1","LAT","LE","Xestia_ashworthii",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,5.6842,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0744250736420196,0.0711351984056676,0.0711351984056676,0.220403809958412,17.0993902385128,74.4250736420196,0.0711351984056676,0.0525929250641772,17.0993902385128,81.1181556569075,0.541916666666667,0.566416666666667,0.992,0.566416666666667,0.32274940446397,5.61306480159433,98.7485451179468,213.296462460585,"match","overshoot","pospos",5.61306480159433,98.7485451179468,213.296462460585,"match","overshoot","pospos"
"A7_P1 Xestia_castanea 1973 2010 LAT LE","A7_P1","LAT","LE","Xestia_castanea",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.399153818215263,0.396534829760228,0.396534829760227,0.652605532817317,6.56707577729601,399.153818215263,0.396534829760228,0.190826428083457,6.56707577729601,82.3788091397849,0.61,0.62,0.992,0.62,0.607617940424709,0.866665170239772,68.6087056871257,32.9332764691113,"match","overshoot","pospos",0.866665170239772,68.6087056871257,32.9332764691113,"match","overshoot","pospos"
"A7_P1 Zygaena_minos 1973 2010 LAT LE","A7_P1","LAT","LE","Zygaena_minos",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Zygaenidae","North hemisphere",0.440748937728978,0.440621903163413,0.440621903163413,0.456010798473044,1.37566718630993,440.748937728978,0.440621903163413,0.11057953311517,1.37566718630993,84.7347480820416,0.569363636363636,0.580636363636364,0.985,0.580636363636364,0.966253221719396,-0.440621903163413,-Inf,-16.7436323202097,"match","lag","pospos",-0.440621903163413,-Inf,-16.7436323202097,"match","lag","pospos"
"A8_P1 Emberiza_pusilla 1976 1988 LAT O","A8_P1","LAT","O","Emberiza_pusilla",1976.5,1987.5,"large",2,"TWO","CensusPeriods","occurrence","Raw",12,-1.7583,"km/year",337584.69,924.01,"Ter","Animalia","Chordata","Aves","Emberizidae","North hemisphere",0.325936102926614,-0.225326116567021,-0.225326116567023,0.617456437322015,226.265317982292,325.936102926614,-0.225326116567021,0.617456437322015,226.265317982292,84.6745398818316,0.444083333333333,0.451333333333333,0.986,0.451333333333333,0.364926338033317,-1.53297388343298,87.1850016170721,-18.3956866011957,"match","lag","negneg",-1.53297388343298,87.1850016170721,-18.3956866011957,"match","lag","negneg"
"A8_P2 Emberiza_pusilla 1988 2008 LAT O","A8_P2","LAT","O","Emberiza_pusilla",1987.5,2008,"large",2,"TWO","CensusPeriods","occurrence","Raw",21.5,-3.6837,"km/year",337584.69,924.01,"Ter","Animalia","Chordata","Aves","Emberizidae","North hemisphere",0.159354633107729,0.129369032536764,0.129369032536765,0.270846439764509,324.27521362161,159.354633107729,0.129369032536764,0.270846439764509,324.27521362161,84.6745398818316,0.444083333333333,0.451333333333333,0.986,0.451333333333333,0.477647159214076,-3.81306903253676,103.511931822265,-81.9809841995404,"mismatch","misalignment","negpos",-3.81306903253676,103.511931822265,-81.9809841995404,"mismatch","misalignment","negpos"
"A8_P3 Emberiza_pusilla 1976 2008 LAT O","A8_P3","LAT","O","Emberiza_pusilla",1976.5,2008,"large",2,"TWO","CensusPeriods","occurrence","Raw",32.5,-3.0862,"km/year",337584.69,924.01,"Ter","Animalia","Chordata","Aves","Emberizidae","North hemisphere",0.236096727277217,0.233772200044231,0.23377220004423,0.141481878363064,351.953316175022,236.096727277217,0.233772200044231,0.141481878363064,351.953316175022,84.6745398818316,0.444083333333333,0.451333333333333,0.986,0.451333333333333,1.65231196213225,-3.31997220004423,107.574758604246,-107.899096501437,"mismatch","misalignment","negpos",-3.31997220004423,107.574758604246,-107.899096501437,"mismatch","misalignment","negpos"
